vendorId,productId,Product Owner,Vendor Title,Warehouse Availability,Product Category,Product Title,Inventory,Re-Order_Point,Quantity to Send (15 working days),State,#Shipment in Progress,Warehouse Name,City
09ee31b2-5c7b-4661-abab-47e5a3d42116,1653871a-79de-46d2-bea7-86db3200a63f,Retail,رینگ و لاستیک فرامرزی(مشهد_خیابان گاز),909.0,Bestseller,لاستیک بارز 175/70 R13,30.0,3.0,0.0,🟨No Sales but Has Inventory,-,مرکز عملیات-مشهد,مشهد
55aa56f9-93a0-4df3-9b8c-f84afd7788f3,1653871a-79de-46d2-bea7-86db3200a63f,Retail,اتوسرویس شیبانی (ورامین - پیشوا),2993.0,Bestseller,لاستیک بارز 175/70 R13,10.0,3.0,0.0,🟨No Sales but Has Inventory,-,مرکز عملیات-کهریزک,تهران
8492927f-a333-405e-bf4b-381244fc169b,3a2560d8-d89d-4296-bbf0-f54e61461055,Retail,مجتمع تعمیرگاهی 777 (شیراز - جاده مرودشت),12.0,Bestseller,یوروپیوم اسپیدی (SJ 10W40) 3.5 لیتری پلاستیکی,36.0,0.0,0.0,🟨No Sales but Has Inventory,-,مرکز عملیات-اصفهان,شیراز
972e5e85-7e97-446c-979e-98d8d5fba3f7,62a74044-58c8-4756-b98e-a937e7ee1dfd,Retail,اتوسرویس ایلیا (اصفهان - بعثت),66.0,Bestseller,روغن ایرانول 12000 (SJ 10W40) 4 لیتری فلزی ,16.0,1.0,0.0,🟨No Sales but Has Inventory,-,مرکز عملیات-اصفهان,اصفهان
b38691e0-08a8-4f4b-ba02-1a14c793213e,063650d8-d247-4be7-a200-3a0884b56bfd,Retail,اتوسرویس سام(اصفهان-بین جهاد و آتش),0.0,Bestseller,ایرانول ریسینگ (SL 10W40) 4 لیتری فلزی,24.0,1.0,0.0,🟨No Sales but Has Inventory,-,مرکز عملیات-اصفهان,اصفهان
a9ba799f-578d-432e-ae70-4f3afbcdb77a,183957bb-f104-4389-89d5-e7393509fd43,Marketplace,اتوسرویس مدرس (شیراز - مدرس),-,Bestseller,پک ایرانول ریسینگ (10W40 - SL 4L) + فیلترروغن و هوا مناسب  تیبا ساینا کوییک,1.0,0.0,0.0,🟨No Sales but Has Inventory,-,-,شیراز
ee31a572-5cb2-4c2d-81f8-175b0aa17bcb,bbc38227-5ef9-45c2-a889-88ba8b8ec5a8,Marketplace,اتو سرویس رحیم زاده (مشهد - تلاش),-,Regular & Fairly Stable,زنون (SL 10W40) 3.5 لیتری,28.0,1.0,0.0,🟨No Sales but Has Inventory,-,-,مشهد
d6110f39-c229-4eef-be6e-52866d2bbe30,ec9c25e1-f5e9-4cab-927d-ec3d062e86af,Retail,اتو سرویس عبدی (منطقه 18 - خلیج فارس),17.0,Bestseller,لاستیک بارز 175/60 R13,26.0,6.0,0.0,🟨No Sales but Has Inventory,-,مرکز عملیات-کهریزک,تهران
b42b00b1-b65f-4ede-bd14-279d5dc868f9,3aaefb4c-e88f-4557-b723-79d9d71eba62,Retail,لاستیک و آپارات علی (مشهد - شهرک شهید رجائی),434.0,Bestseller,لاستیک بارز 185/65 R15,26.0,1.0,0.0,🟨No Sales but Has Inventory,-,مرکز عملیات-مشهد,مشهد
fa6db47e-4fc2-4950-8a04-7af65e28f32a,a57aa90a-94bf-4f86-8fcd-adf5a9d6ddf6,Retail,تعویض روغنی میلاد(اصفهان-ناصرخسرو),144.0,Bestseller,بهران سوپر پیشتاز(SL 10W40) 4 لیتری پلاستیکی,17.0,1.0,0.0,🟨No Sales but Has Inventory,-,مرکز عملیات-اصفهان,اصفهان
60899f4f-295e-46f7-beea-b0c39aa7c3db,ec9c25e1-f5e9-4cab-927d-ec3d062e86af,Retail,اتوسرویس و لاستیک سلیمی(قم - خیابان باهنر),17.0,Bestseller,لاستیک بارز 175/60 R13,1.0,4.0,0.0,🟨No Sales but Has Inventory,-,مرکز عملیات-کهریزک,قم
b979b003-3594-4d7a-a354-a32b8ced5c2f,3aaefb4c-e88f-4557-b723-79d9d71eba62,Retail,اتوسرویس برادران اسفندیاری (قرچک - ترمنیال مسافربری ),259.0,Bestseller,لاستیک بارز 185/65 R15,1.0,2.0,0.0,🟨No Sales but Has Inventory,-,مرکز عملیات-کهریزک,تهران
8ec15197-a32b-44a1-bfa5-14787cc5ac2a,a57aa90a-94bf-4f86-8fcd-adf5a9d6ddf6,Retail,اتو سرویس کارمن (نیشابور - بعثت),-,Bestseller,بهران سوپر پیشتاز(SL 10W40) 4 لیتری پلاستیکی,12.0,1.0,0.0,🟨No Sales but Has Inventory,-,-,نیشابور
b922211c-048d-44e9-b436-45befd593848,ec9c25e1-f5e9-4cab-927d-ec3d062e86af,Retail,کلینیک خودرو 444 (منطقه 4 - سراج),17.0,Bestseller,لاستیک بارز 175/60 R13,11.0,4.0,0.0,🟨No Sales but Has Inventory,-,مرکز عملیات-کهریزک,تهران
2af6c339-1471-4e42-b35e-b60d333b11e7,5a68bac5-9459-436a-9366-4168d9c755cc,Marketplace,اتوسرویس ولیعصر(منطقه 15 - مشیریه),-,Bestseller,پک یوروپیوم اسپیدی (10W40 - Sj 3.5L) + فیلترروغن و هوا مناسب تیبا کوییک ساینا,49.0,2.0,0.0,🟨No Sales but Has Inventory,-,-,تهران
7506357c-c2c8-4e69-b766-500264c5517f,c14b052c-b77a-4a39-bfeb-367c9b1f7794,Retail,اتوسرویس انور (رباط کریم),0.0,Bestseller,ایرانول رویال (SM 20W50) 4 لیتری پلاستیکی,1.0,1.0,0.0,🟨No Sales but Has Inventory,-,مرکز عملیات-کهریزک,تهران
219ddfd5-fccd-4b48-9063-df36724c09d2,13177f14-88b1-4a3a-872a-5dd891f91131,Retail,چکاپ تایر ایمان(اهواز-باغ شیخ),26.0,Bestseller,لاستیک بارز 205/60 R14,48.0,2.0,0.0,🟨No Sales but Has Inventory,-,مرکز عملیات-اصفهان,اهواز
b979b003-3594-4d7a-a354-a32b8ced5c2f,49c2497d-69d7-44bb-82cf-2895504556b6,Retail,اتوسرویس برادران اسفندیاری (قرچک - ترمنیال مسافربری ),0.0,Bestseller,پلاتینیوم(SM 10W40) 5 لیتری فلزی,9.0,1.0,0.0,🟨No Sales but Has Inventory,-,مرکز عملیات-کهریزک,تهران
a54cb261-e263-468f-8c0d-d6b73f644cf7,3aaefb4c-e88f-4557-b723-79d9d71eba62,Retail,اتوسرویس مطلبی( منطقه 14 - بلوار ابوذر),259.0,Bestseller,لاستیک بارز 185/65 R15,17.0,3.0,0.0,🟨No Sales but Has Inventory,-,مرکز عملیات-کهریزک,تهران
9bb938d6-66af-4861-b539-3e46cea4b664,13177f14-88b1-4a3a-872a-5dd891f91131,Retail,رینگ و لاستیک حمید (اصفهان - خواجه عمید),26.0,Bestseller,لاستیک بارز 205/60 R14,13.0,2.0,0.0,🟨No Sales but Has Inventory,-,مرکز عملیات-اصفهان,اصفهان
4328392f-b4d0-42a3-892c-ec7e41546791,1653871a-79de-46d2-bea7-86db3200a63f,Retail,اسپرت تایر(اصفهان_مارنان),3281.0,Bestseller,لاستیک بارز 175/70 R13,10.0,2.0,0.0,🟨No Sales but Has Inventory,-,مرکز عملیات-اصفهان,اصفهان
0dc6c9b3-aae1-47bd-b398-07b81969757a,62a74044-58c8-4756-b98e-a937e7ee1dfd,Marketplace,اتو سرویس مرسدس ( قم - امام موسی صدر ),173.0,Bestseller,روغن ایرانول 12000 (SJ 10W40) 4 لیتری فلزی ,7.0,1.0,0.0,🟨No Sales but Has Inventory,-,مرکز عملیات-کهریزک,قم
11679a4d-f4b4-44c9-b4c9-21b4c4336f64,f85d0875-c324-42db-a551-46ca433795f8,Marketplace,اتوسرویس مردم دار (منطقه 20 - میدان غیبی),-,Bestseller,پک سوپر پاور اسپیدی ( SL 10W40) 5 لیتری+ فیلتر روغن و هوا مناسب  پژو207 و206 تیپ5 ،سمند EF7، دنا,20.0,2.0,0.0,🟨No Sales but Has Inventory,-,-,تهران
272766d0-3f75-47bb-b29a-63719a07cca6,ac67927f-5aa0-482e-8652-764bf59d0cbd,Marketplace,اتوسرویس یعقوب (منطقه 18 - یافت آباد),-,Bestseller,پک ایرانول ریسینگ (10W40 - SL 4L) + فیلترروغن و هوا مناسب پژو207 و206 تیپ5 ،سمند EF7، دنا,16.0,2.0,0.0,🟨No Sales but Has Inventory,-,-,تهران
94bb98af-604c-4486-bfa0-09094bdbba19,a57aa90a-94bf-4f86-8fcd-adf5a9d6ddf6,Retail,اتوسرویس حامد (رشت - جاده پیربازار),2736.0,Bestseller,بهران سوپر پیشتاز(SL 10W40) 4 لیتری پلاستیکی,15.0,1.0,0.0,🟨No Sales but Has Inventory,-,مرکز عملیات-کهریزک,رشت
8ce4f3dc-c5f2-49a0-b858-032e9aff6742,1653871a-79de-46d2-bea7-86db3200a63f,Retail,تاپ سرویس عقبائی (اندیشه - بلوار مدرس),2993.0,Bestseller,لاستیک بارز 175/70 R13,15.0,5.0,0.0,🟨No Sales but Has Inventory,-,مرکز عملیات-کهریزک,تهران
3475f8f7-5919-4509-840f-5fef4bc2ce8f,1653871a-79de-46d2-bea7-86db3200a63f,Retail,اتوسرویس سید (اصفهان - حصه),3281.0,Bestseller,لاستیک بارز 175/70 R13,14.0,1.0,0.0,🟨No Sales but Has Inventory,-,مرکز عملیات-اصفهان,اصفهان
d6110f39-c229-4eef-be6e-52866d2bbe30,ac67927f-5aa0-482e-8652-764bf59d0cbd,Marketplace,اتو سرویس عبدی (منطقه 18 - خلیج فارس),-,Bestseller,پک ایرانول ریسینگ (10W40 - SL 4L) + فیلترروغن و هوا مناسب پژو207 و206 تیپ5 ،سمند EF7، دنا,23.0,1.0,0.0,🟨No Sales but Has Inventory,-,-,تهران
c60e335d-aef2-422d-a1d9-e68a723455c6,798ca945-54af-4bf9-9179-084d8d06d368,Retail,اتوسرویس متین ( مشهد - رهایی ),72.0,Bestseller,بهران رانا (SM 10W40) 4 لیتری پلاستیکی,3.0,1.0,0.0,🟨No Sales but Has Inventory,-,مرکز عملیات-مشهد,مشهد
c801a0a6-cc48-44b9-8e18-d11651afa4c2,30445ee6-6feb-4168-a4c1-29c6a4d6dc85,Retail,اتو سرویس حیدری و پسران (منطقه 16 - یاخچی آباد),211.0,Bestseller,لاستیک بارز 185/65 R14,6.0,5.0,0.0,🟨No Sales but Has Inventory,-,مرکز عملیات-کهریزک,تهران
60bf3b42-32bf-41d6-89a9-cf4fd6b53f3b,6a6ad41a-e6be-474e-ac8e-4bc55c4d911d,Marketplace,مرکز تخصصی دنیای روغن (دیجی اویلکا)(اصفهان-ملک شهر),-,Bestseller,پک بهران رانا (10W40 - SM 4L) + فیلتر روغن و هوا مناسب پژو207 و206 تیپ5 ،سمند EF7، دنا,40.0,1.0,0.0,🟨No Sales but Has Inventory,-,-,اصفهان
18e3bfc0-5101-4aeb-9725-01b3ff6e183e,a57aa90a-94bf-4f86-8fcd-adf5a9d6ddf6,Retail,اتوسرویس آقای روغن (کرمان - بلوار سرباز),144.0,Bestseller,بهران سوپر پیشتاز(SL 10W40) 4 لیتری پلاستیکی,3.0,1.0,0.0,🟨No Sales but Has Inventory,-,مرکز عملیات-اصفهان,کرمان
ff8e5351-07a4-4978-a3ab-272a39c8a170,3aaefb4c-e88f-4557-b723-79d9d71eba62,Retail,اتوسرویس لارستان (شیراز - بلوار امیرکبیر),435.0,Bestseller,لاستیک بارز 185/65 R15,5.0,1.0,0.0,🟨No Sales but Has Inventory,-,مرکز عملیات-اصفهان,شیراز
85b39838-dd8e-4cfd-aa8d-18fb5c4ebd4e,62a74044-58c8-4756-b98e-a937e7ee1dfd,Retail,اتو سرویس فرجی (شهریار - اندیشه فاز یک),173.0,Bestseller,روغن ایرانول 12000 (SJ 10W40) 4 لیتری فلزی ,13.0,2.0,0.0,🟨No Sales but Has Inventory,-,مرکز عملیات-کهریزک,تهران
cbe076ea-c7f3-4bc6-b13b-cb4d1c8be320,3aaefb4c-e88f-4557-b723-79d9d71eba62,Retail,اتوکلینک خودرو ارمندپور (هشتگرد),259.0,Bestseller,لاستیک بارز 185/65 R15,17.0,2.0,0.0,🟨No Sales but Has Inventory,-,مرکز عملیات-کهریزک,کرج
3052d1d9-d1e3-4dbb-b0c4-f18809249e83,063650d8-d247-4be7-a200-3a0884b56bfd,Retail,اتوسرویس VIP (افسریه - منطقه 15),0.0,Bestseller,ایرانول ریسینگ (SL 10W40) 4 لیتری فلزی,20.0,1.0,0.0,🟨No Sales but Has Inventory,6.0,مرکز عملیات-کهریزک,تهران
9e0c4840-f195-4faa-8ae8-3730b094652e,ec9c25e1-f5e9-4cab-927d-ec3d062e86af,Retail,لاستیک کوهپیما(اصفهان-هشتم شکاری),14.0,Bestseller,لاستیک بارز 175/60 R13,8.0,1.0,0.0,🟨No Sales but Has Inventory,-,مرکز عملیات-اصفهان,اصفهان
80c73d59-0c8f-4e39-918f-4f46143e6288,21abc835-90d4-4304-be14-23d72212d32c,Retail,اتو سرویس آریا (منطقه 5 - سیمون بولیوار),0.0,Bestseller,فلومکس (SJ 10W40)  3.5 لیتری فلزی,5.0,1.0,0.0,🟨No Sales but Has Inventory,-,مرکز عملیات-کهریزک,تهران
93c88871-0029-44a2-bfb6-cc7b9ead1d8b,bbf5f672-80e7-4347-a315-21c9c1f5bfcd,Marketplace,اتوسرویس عباسیان (منطقه 15 - هفده شهریور),-,Bestseller,پک بهران رانا (20W50 - SM 4L) + فیلتر  روغن و هوا مناسب پژو405،سمند,36.0,11.0,0.0,🟨No Sales but Has Inventory,-,-,تهران
bbf93b7b-91d3-414f-81ff-566ea48ace3b,bd568c5a-fce9-4423-b8bc-6299fd8ca10e,Retail,اتوسرویس نادری ( مشهد- امامت ),60.0,Regular & Fairly Stable,فلومکس های‌تک (SM 10W40)  4 لیتری فلزی,5.0,1.0,0.0,🟨No Sales but Has Inventory,-,مرکز عملیات-مشهد,مشهد
6860c569-ec3b-45cf-a595-41e0ad139bce,61b1e4ce-32c5-4ec5-b8ef-0917650eb77a,Retail,آپاراتی و بالانس کریمی (اصفهان - بهارستان غربی),46.0,Bestseller,لاستیک بارز 165/65 R13,10.0,3.0,0.0,🟨No Sales but Has Inventory,-,مرکز عملیات-اصفهان,اصفهان
5593ac91-b53c-413c-826c-4b819b19559c,30445ee6-6feb-4168-a4c1-29c6a4d6dc85,Retail,تاپ سرویس مهرزاد (اصفهان - هدایت),708.0,Bestseller,لاستیک بارز 185/65 R14,12.0,1.0,0.0,🟨No Sales but Has Inventory,-,مرکز عملیات-اصفهان,اصفهان
1c073f17-adf5-40f2-8d88-8341294d6427,8a62f289-3591-4d4a-857d-614eb9a402c2,Marketplace,اتوسرویس نوین(کرج-گلشهر),-,Bestseller,پک ایرانول 12000 (10W40 - Sj 4L) + فیلترروغن و هوا مناسب تیبا کوییک ساینا,9.0,1.0,0.0,🟨No Sales but Has Inventory,-,-,کرج
bbf93b7b-91d3-414f-81ff-566ea48ace3b,a57aa90a-94bf-4f86-8fcd-adf5a9d6ddf6,Retail,اتوسرویس نادری ( مشهد- امامت ),270.0,Bestseller,بهران سوپر پیشتاز(SL 10W40) 4 لیتری پلاستیکی,6.0,2.0,0.0,🟨No Sales but Has Inventory,-,مرکز عملیات-مشهد,مشهد
7431fe61-12fc-45fa-9021-b528a8f58e53,e5012c8b-2f8a-4b28-987d-2590225a273d,Retail,تعمیرگاه تخصصی بهروز(منطقه 17-یافت آباد),0.0,Bestseller,سوپر پاور اسپیدی اسپشیال (SL 10W40) 5 لیتری فلزی,6.0,1.0,0.0,🟨No Sales but Has Inventory,-,مرکز عملیات-کهریزک,تهران
0ad8eb4f-7141-481d-85fb-63fb728b3095,5b89b467-de27-4ce0-acd9-094cf26be6e4,Marketplace,اتو سرویس داود افخمی (تبریز - رواسان),-,Bestseller,پک بهران سوپر پیشتاز( SL 10W40) 4L فیلتر روغن و هوا مناسب پژو207و206 TU5،سمند و دنا EF7,9.0,1.0,0.0,🟨No Sales but Has Inventory,-,-,تبریز
26928f82-9789-4f7d-a29a-0f28642816e9,581df5dd-0f81-4c6b-88df-f469a8c66cc5,Retail,اتوسرویس کارون(اهواز-سه راه خرمشهر),0.0,Bestseller,اسپیدی سوپر پاور اسپشیال (SL 10W40)4 لیتری پلاستیکی,1.0,1.0,0.0,🟨No Sales but Has Inventory,-,مرکز عملیات-اصفهان,اهواز
9ba5ab9d-ea56-403c-b281-a1d38371351b,1653871a-79de-46d2-bea7-86db3200a63f,Retail,لاستیک میرمحمدی(اصفهان-لاله جنوبی),3281.0,Bestseller,لاستیک بارز 175/70 R13,10.0,1.0,0.0,🟨No Sales but Has Inventory,-,مرکز عملیات-اصفهان,اصفهان
3052d1d9-d1e3-4dbb-b0c4-f18809249e83,a57aa90a-94bf-4f86-8fcd-adf5a9d6ddf6,Retail,اتوسرویس VIP (افسریه - منطقه 15),2736.0,Bestseller,بهران سوپر پیشتاز(SL 10W40) 4 لیتری پلاستیکی,8.0,1.0,0.0,🟨No Sales but Has Inventory,6.0,مرکز عملیات-کهریزک,تهران
ab8498be-4475-449b-a76c-ce44a3d10cfe,7f6cc3ee-5243-45c5-a86c-fcef00a2aacc,Marketplace,اتوسرویس پارسا (شیراز - دشت چنار),-,Regular & Fairly Stable,پک مدوسا (20W50 - SL 3.5 L) + فیلتر روغن و هوا,6.0,1.0,0.0,🟨No Sales but Has Inventory,-,-,شیراز
141f07cd-62bf-42a0-8162-88cc5d9d8a26,606a033a-4de2-4950-b748-9043d1923bfa,Marketplace,اتوسرویس حیدرخیری (مشهد - چناران),-,Low Value Underperformer,لوبریفنت (SL 10W40) 3.5 لیتری,35.0,0.0,0.0,🟨No Sales but Has Inventory,-,-,مشهد
f298392b-1a6a-42a0-8659-9bc09c0db41a,30445ee6-6feb-4168-a4c1-29c6a4d6dc85,Retail,لاستیک فکور ( مشهد - کوی امیر ),517.0,Bestseller,لاستیک بارز 185/65 R14,16.0,2.0,0.0,🟨No Sales but Has Inventory,-,مرکز عملیات-مشهد,مشهد
1afdc735-7390-4e67-85e8-182dc91e585b,fd9d79b2-0496-4c69-b3bb-31b74f28605d,Marketplace,اتوسرویس جهان (شیراز - جاده صدرا),-,Bestseller,پک بهروان زاگرس (20W50 -SF  3.5 L)  فیلتر روغن و هوا پراید مناسب پراید سال 92 به قبل,22.0,4.0,0.0,🟨No Sales but Has Inventory,-,-,شیراز
582da534-3903-4912-bdbe-ce92038ce0f9,13177f14-88b1-4a3a-872a-5dd891f91131,Retail,رینگ و لاستیک کیا (کرج - عظیمیه),48.0,Bestseller,لاستیک بارز 205/60 R14,20.0,2.0,0.0,🟨No Sales but Has Inventory,-,مرکز عملیات-کهریزک,کرج
ea621162-498c-407a-bc14-6b22ffcf0d0b,3aaefb4c-e88f-4557-b723-79d9d71eba62,Retail,اتو سرویس اکبر نسب (ساری - شهدای عبوری),-,Bestseller,لاستیک بارز 185/65 R15,33.0,1.0,0.0,🟨No Sales but Has Inventory,-,-,ساری
e128c18a-1c5a-4617-a227-f265aba199ab,ec9c25e1-f5e9-4cab-927d-ec3d062e86af,Retail,اتو سرویس بنیامین (بومهن - بلوار امام خمینی),17.0,Bestseller,لاستیک بارز 175/60 R13,29.0,3.0,0.0,🟨No Sales but Has Inventory,-,مرکز عملیات-کهریزک,تهران
a5a44e30-79e0-426f-9461-770d86b21d57,5091d150-1001-4670-84e8-0d3f09b88bfe,Marketplace,فروشگاه ایساکو 4194165 (مشهد - معلم27 - آل رضا),-,Regular & Fairly Stable,بهتام کوانتیک (SL 20W50) 4 لیتری ایساکو کد 0770701899,45.0,0.0,0.0,🟨No Sales but Has Inventory,-,-,مشهد
218c328a-1fff-4edf-ab23-3b796838c1a1,30445ee6-6feb-4168-a4c1-29c6a4d6dc85,Retail,لاستیک پاسارگاد(منطقه 15-مسعودیه),211.0,Bestseller,لاستیک بارز 185/65 R14,1.0,3.0,0.0,🟨No Sales but Has Inventory,-,مرکز عملیات-کهریزک,تهران
1cc8bae6-3d9a-47d4-a6da-a468f498d250,61b1e4ce-32c5-4ec5-b8ef-0917650eb77a,Retail,تپسی گاراژ (اصفهان),46.0,Bestseller,لاستیک بارز 165/65 R13,94.0,0.0,0.0,🟨No Sales but Has Inventory,-,مرکز عملیات-اصفهان,اصفهان
8407a498-b35b-424c-9c00-b20b36a1873a,063650d8-d247-4be7-a200-3a0884b56bfd,Retail,اتوسرویس امین(اهواز -شهرک دانشگاه),0.0,Bestseller,ایرانول ریسینگ (SL 10W40) 4 لیتری فلزی,14.0,1.0,0.0,🟨No Sales but Has Inventory,-,مرکز عملیات-اصفهان,اهواز
429ef79d-9928-4194-a6d5-11ec7b24c414,798ca945-54af-4bf9-9179-084d8d06d368,Retail,اتوسرویس پاد موتور (منطقه 10 - قصردشت),0.0,Bestseller,بهران رانا (SM 10W40) 4 لیتری پلاستیکی,15.0,2.0,0.0,🟨No Sales but Has Inventory,-,مرکز عملیات-کهریزک,تهران
8f80dbb0-c8f4-44ec-998d-9d27f39649f8,13177f14-88b1-4a3a-872a-5dd891f91131,Retail,اتو سرویس حامد (فردیس - میدان سپاه),48.0,Bestseller,لاستیک بارز 205/60 R14,5.0,3.0,0.0,🟨No Sales but Has Inventory,-,مرکز عملیات-کهریزک,کرج
218c328a-1fff-4edf-ab23-3b796838c1a1,3aaefb4c-e88f-4557-b723-79d9d71eba62,Retail,لاستیک پاسارگاد(منطقه 15-مسعودیه),259.0,Bestseller,لاستیک بارز 185/65 R15,14.0,1.0,0.0,🟨No Sales but Has Inventory,-,مرکز عملیات-کهریزک,تهران
3ff08e59-e3ca-4e2a-982e-504c4e2a366d,8a62f289-3591-4d4a-857d-614eb9a402c2,Marketplace,اتوسرویس فدایی (منطقه 16 - چهارراه علی آباد),-,Bestseller,پک ایرانول 12000 (10W40 - Sj 4L) + فیلترروغن و هوا مناسب تیبا کوییک ساینا,8.0,1.0,0.0,🟨No Sales but Has Inventory,-,-,تهران
e336d28c-a40b-44a6-ae36-203a2a047f5f,3a2560d8-d89d-4296-bbf0-f54e61461055,Retail,اتوسرویس فرزاد (تبریز - آذربایجان),0.0,Bestseller,یوروپیوم اسپیدی (SJ 10W40) 3.5 لیتری پلاستیکی,6.0,1.0,0.0,🟨No Sales but Has Inventory,-,مرکز عملیات-کهریزک,تبریز
ede25784-e91f-4857-a845-1490ecc55afa,5b89b467-de27-4ce0-acd9-094cf26be6e4,Marketplace,اتوسرویس آراد ( مشهد - اندیشه ),-,Bestseller,پک بهران سوپر پیشتاز( SL 10W40) 4L فیلتر روغن و هوا مناسب پژو207و206 TU5،سمند و دنا EF7,9.0,0.0,0.0,🟨No Sales but Has Inventory,-,-,مشهد
d3092817-a87b-46b6-8056-5f3b7b9f0486,798ca945-54af-4bf9-9179-084d8d06d368,Retail,تعویض روغنی خانبازی (شیراز - بلوار دولت غربی),18.0,Bestseller,بهران رانا (SM 10W40) 4 لیتری پلاستیکی,5.0,0.0,0.0,🟨No Sales but Has Inventory,-,مرکز عملیات-اصفهان,شیراز
b42b00b1-b65f-4ede-bd14-279d5dc868f9,30445ee6-6feb-4168-a4c1-29c6a4d6dc85,Retail,لاستیک و آپارات علی (مشهد - شهرک شهید رجائی),517.0,Bestseller,لاستیک بارز 185/65 R14,14.0,4.0,0.0,🟨No Sales but Has Inventory,-,مرکز عملیات-مشهد,مشهد
e3ad1653-7788-49c1-9f40-75be0d771a6a,9357f7c7-0993-4e0c-9d00-2a708bf67ad4,Marketplace,اتوسرویس مدرن رویال(کرج-حسن آباد),-,Bestseller,پک بهران رانا (10W40 - SM 4L) + فیلتر روغن و هوا مناسب تیبا، ساینا و کوئیک ,3.0,0.0,0.0,🟨No Sales but Has Inventory,-,-,کرج
ffed3d98-dcd4-438f-a40c-05f1c77c48e2,62a74044-58c8-4756-b98e-a937e7ee1dfd,Retail,اتو سرویس شهاب(شهریار - وحیدیه),173.0,Bestseller,روغن ایرانول 12000 (SJ 10W40) 4 لیتری فلزی ,9.0,1.0,0.0,🟨No Sales but Has Inventory,-,مرکز عملیات-کهریزک,تهران
b92159bb-f2f0-4b4c-8246-b0c24af889f7,4d0d9b7c-f2e2-4179-b550-5e0f3839fc68,Retail,اتوسرویس سید (ورامین - خیابان شهید بهشتی),0.0,Bestseller,لاستیک ایران تایر 175/60 R13,8.0,1.0,0.0,🟨No Sales but Has Inventory,-,مرکز عملیات-کهریزک,تهران
dd3290dc-5c71-4dbd-b710-a302fd41c6b4,85bba67e-2491-4eb2-8794-571604cc5b4a,Marketplace,اتوسرویس موتوسل (اصفهان-جی),-,Low Value Underperformer,برجستون (SG 10W40) 3.5 لیتری,191.0,1.0,0.0,🟨No Sales but Has Inventory,-,-,اصفهان
aff0cfdf-4d7f-4023-9a58-7a6f92fe4fe2,13177f14-88b1-4a3a-872a-5dd891f91131,Retail,لاستیک شکاری (مشهد - بلوار معلم),185.0,Bestseller,لاستیک بارز 205/60 R14,28.0,2.0,0.0,🟨No Sales but Has Inventory,-,مرکز عملیات-مشهد,مشهد
60899f4f-295e-46f7-beea-b0c39aa7c3db,13177f14-88b1-4a3a-872a-5dd891f91131,Retail,اتوسرویس و لاستیک سلیمی(قم - خیابان باهنر),48.0,Bestseller,لاستیک بارز 205/60 R14,29.0,1.0,0.0,🟨No Sales but Has Inventory,-,مرکز عملیات-کهریزک,قم
8f80dbb0-c8f4-44ec-998d-9d27f39649f8,798ca945-54af-4bf9-9179-084d8d06d368,Retail,اتو سرویس حامد (فردیس - میدان سپاه),0.0,Bestseller,بهران رانا (SM 10W40) 4 لیتری پلاستیکی,7.0,4.0,0.0,🟨No Sales but Has Inventory,-,مرکز عملیات-کهریزک,کرج
ab8498be-4475-449b-a76c-ce44a3d10cfe,6a6ad41a-e6be-474e-ac8e-4bc55c4d911d,Marketplace,اتوسرویس پارسا (شیراز - دشت چنار),-,Bestseller,پک بهران رانا (10W40 - SM 4L) + فیلتر روغن و هوا مناسب پژو207 و206 تیپ5 ،سمند EF7، دنا,7.0,2.0,0.0,🟨No Sales but Has Inventory,-,-,شیراز
5504f446-4398-45f2-83d0-4b36e26080f0,798ca945-54af-4bf9-9179-084d8d06d368,Retail,اتو سرویس سرعت (منطقه 2 - جلال ال احمد),0.0,Bestseller,بهران رانا (SM 10W40) 4 لیتری پلاستیکی,6.0,1.0,0.0,🟨No Sales but Has Inventory,-,مرکز عملیات-کهریزک,تهران
4be5f9de-1d5e-4706-b1e2-5eac3f54fa13,745f8463-ca9d-40b4-ac2b-de16773f9a83,Retail,اتو سرویس مقصودی(قم-45 متری کارگر),0.0,Bestseller,ایرانول ریسینگ (SL 10W40) 4 لیتری پلاستیکی,4.0,1.0,0.0,🟨No Sales but Has Inventory,-,مرکز عملیات-کهریزک,قم
df330e7d-8d70-49d5-b602-52926c0495ee,1653871a-79de-46d2-bea7-86db3200a63f,Retail,اتوسرویس آرتین (منطقه 11 - محبوب مجاز شرقی),2993.0,Bestseller,لاستیک بارز 175/70 R13,25.0,3.0,0.0,🟨No Sales but Has Inventory,-,مرکز عملیات-کهریزک,تهران
3cfaa1ea-1fbe-4928-b8af-faa025ad9a46,581df5dd-0f81-4c6b-88df-f469a8c66cc5,Retail,اتوسرویس چکاپ (اصفهان- خیابان کاوه),0.0,Bestseller,اسپیدی سوپر پاور اسپشیال (SL 10W40)4 لیتری پلاستیکی,23.0,1.0,0.0,🟨No Sales but Has Inventory,-,مرکز عملیات-اصفهان,اصفهان
81f41a3d-6fb2-4d66-80a4-507503a82a1b,13177f14-88b1-4a3a-872a-5dd891f91131,Retail,اتو سرویس سعید(کرج-شاهین ویلا),48.0,Bestseller,لاستیک بارز 205/60 R14,7.0,2.0,0.0,🟨No Sales but Has Inventory,-,مرکز عملیات-کهریزک,کرج
